MUNICIPIO,LOCALIDAD, HABITANTES ,LATITUD,LONGITUD,
Ixtlahuac·n de los Membrillos,Ixtlahuac·n de los Membrillos,6137,20.34974,-103.1954,
Mineral de la Reforma,Pachuquilla,6139,20.06997,-98.69653,
Hom˙n,Hom˙n,6146,20.73753,-89.2838,
Atoyatempan,Atoyatempan,6154,18.82072,-97.91558,
Huitzilac,Tres MarÌas,6160,19.05228,-99.24248,
Morelia,La Aldea,6162,19.74365,-101.13996,
Acajete,San AgustÌn Tlaxco,6163,19.05939,-97.99464,
Coyuca de BenÌtez,Bajos del Ejido,6165,16.96133,-99.97439,
San Felipe Teotlalcingo,San Felipe Teotlalcingo,6166,19.23405,-98.50098,
CaÒitas de Felipe Pescador,CaÒitas de Felipe Pescador,6166,23.60347,-102.72727,
Puente Nacional,Cabezas,6167,19.37166,-96.38259,
San MartÌn Texmelucan,San Juan Tuxco,6170,19.26004,-98.45199,
Tulancingo de Bravo,Parque Urbano Napateco,6172,20.14289,-98.34135,
Salinas Victoria,Emiliano Zapata,6174,25.90489,-100.27587,
San Felipe Jalapa de DÌaz,San Felipe Jalapa de DÌaz,6174,18.0709,-96.53491,
Villa Gonz·lez Ortega,Villa Gonz·lez Ortega,6181,22.51389,-101.91298,
Tulancingo de Bravo,Javier Rojo GÛmez,6186,20.07346,-98.41728,
Mineral de la Reforma,Campestre Villas del ¡lamo,6192,20.09986,-98.70585,
Zinacantepec,Conjunto Urbano la Loma I,6192,19.32677,-99.73412,
Acapetahua,Acapetahua,6194,15.28197,-92.69062,
Ixtlahuac·n del RÌo,Ixtlahuac·n del RÌo,6198,20.86347,-103.24134,
Totolapan,Totolapan,6198,18.98398,-98.92006,
Jaltoc·n,Jaltoc·n,6201,21.13145,-98.53879,
ArmerÌa,CofradÌa de Ju·rez,6202,18.95553,-103.9528,
Carmen,Isla Aguada,6204,18.79195,-91.49319,
Veracruz,Colinas de Santa Fe,6211,19.2247,-96.24192,
Zit·cuaro,RincÛn de Nicol·s Romero (Cedros Tercera Manzana),6213,19.41819,-100.31455,
Santa Catarina Juquila,Santa Catarina Juquila,6220,16.23742,-97.28988,
Hueyapan,Hueyapan,6227,19.8893,-97.44196,
Huehuetoca,Salitrillo,6231,19.82917,-99.21994,
Taxco de AlarcÛn,Tlamacazapa,6234,18.49606,-99.50088,
Temax,Temax,6239,21.14919,-88.9396,
Villa de Ramos,El ZacatÛn,6240,22.79645,-102.03614,
B·cum,Francisco Javier Mina (Campo 60),6242,27.46121,-110.10943,
Chavinda,Chavinda,6246,20.00395,-102.46035,
Calimaya,Santa MarÌa Nativitas,6258,19.21172,-99.63097,
LeÛn,Duarte,6261,21.08626,-101.52213,
Tala,El Refugio,6262,20.673,-103.73771,
BahÌa de Banderas,Las Jarretaderas,6262,20.69641,-105.27401,
Juchitepec,San MatÌas Cuijingo,6263,19.08477,-98.8527,
Venustiano Carranza,Venustiano Carranza,6263,20.50673,-97.67086,
Tlajomulco de Z˙Òiga,Zapote del Valle (Zapote de Santa Cruz),6269,20.50484,-103.29509,
Apizaco,Santa MarÌa Texcalac,6279,19.41459,-98.08999,
ZiltlaltÈpec de Trinidad S·nchez Santos,ZitlaltÈpec,6280,19.20399,-97.91225,
Mazatl·n,Fraccionamiento los ¡ngeles,6282,23.1888,-106.32801,
San Lucas Ojitl·n,San Lucas Ojitl·n,6289,18.06338,-96.39697,
Tenango del Valle,San BartolomÈ Atlatlahuca,6293,19.06917,-99.60952,
Tepecoacuilco de Trujano,Tepecoacuilco de Trujano,6298,18.28236,-99.4645,
Coxcatl·n,Coxcatl·n,6300,18.26708,-97.15366,
Acapulco de Ju·rez,KilÛmetro 30,6301,16.99797,-99.78334,
Sinaloa,EstaciÛn Naranjo,6307,25.80624,-108.48141,
Kinchil,Kinchil,6307,20.91478,-89.95087,
Jojutla,Tehuixtla,6311,18.5578,-99.26782,
Huehuet·n,Huehuet·n EstaciÛn FFCC,6314,15.00815,-92.40806,
Temascalapa,Temascalapa,6314,19.82634,-98.9019,
Atitalaquia,Atitalaquia,6322,20.05283,-99.21635,
San Juan Cancuc,San Juan Cancuc,6327,16.88637,-92.37164,
Gral. Ter·n,Ciudad General Ter·n,6333,25.25762,-99.68312,
Luis Moya,Luis Moya,6335,22.43422,-102.24972,
Mocorito,Pericos,6341,25.08411,-107.70154,
Ahome,Topolobampo,6361,25.60128,-109.05128,
Pueblo Viejo,Hidalgo,6365,22.23273,-97.8295,
Chilchota,Carapan,6379,19.85641,-102.03279,
Ajuchitl·n del Progreso,Ajuchitl·n del Progreso,6388,18.15356,-100.5057,
Pedro Escobedo,La Lira,6394,20.47582,-100.15907,
Toluca,La ConstituciÛn Toltepec,6402,19.35374,-99.54837,
Teoloyucan,San Bartolo,6404,19.73202,-99.16172,
Guaymas,PÛtam,6417,27.62548,-110.4191,
Acajete,La Magdalena Tetela Morelos,6421,19.05495,-97.94082,
Tulancingo de Bravo,Jaltepec,6431,20.11397,-98.42046,
Taretan,Taretan,6440,19.34035,-101.91672,
San Vicente Tancuayalab,San Vicente Tancuayalab,6444,21.72109,-98.58582,
Atempan,Atempan,6457,19.83731,-97.45595,
Tapachula,Vida Mejor I,6460,14.87006,-92.30749,
Tequixquiac,Tlapanaloya,6466,19.93564,-99.09957,
Tetela del Volc·n,Hueyapan (San AndrÈs Hueyapan),6478,18.8832,-98.69147,
Centro,Macultepec,6485,18.14968,-92.8598,
Ixtlahuac·n de los Membrillos,Atequiza,6498,20.3941,-103.13932,
Ocampo,Ocampo,6499,21.64735,-101.48157,
El Fuerte,Constancia,6500,25.96455,-108.90041,
CalkinÌ,BÈcal,6511,20.44101,-90.02868,
San Rafael,San Rafael,6515,20.18793,-96.87115,
Benito Ju·rez,Leona Vicario,6517,20.98875,-87.20485,
Texcoco,San JerÛnimo Amanalco,6519,19.51696,-98.76279,
Santa Cruz de Juventino Rosas,Santiago de Cuenda,6524,20.59924,-100.99395,
Ixtacuixtla de Mariano Matamoros,Villa Mariano Matamoros,6527,19.33223,-98.36453,
Yuriria,Cerano (San Juan Cerano),6530,20.10882,-101.38992,
Tezoyuca,Tequisistl·n,6532,19.59793,-98.9422,
Villa GarcÌa,Villa GarcÌa,6535,22.1652,-101.95381,
Puebla,Santo Tom·s Chautla,6540,18.96705,-98.15142,
Metepec,Santa MarÌa Magdalena Ocotitl·n,6547,19.23768,-99.62466,
Soltepec,Soltepec,6547,19.1252,-97.71457,
Copainal·,Copainal·,6550,17.09697,-93.20973,
Marquelia,Marquelia,6553,16.58948,-98.81643,
TemozÛn,TemozÛn,6553,20.80321,-88.20135,
Almoloya de Ju·rez,La Cabecera,6559,19.35821,-99.74586,
San Miguel Soyaltepec,Temascal,6566,18.24096,-96.40745,
Xilitla,Xilitla,6576,21.38537,-98.99258,
Madero,Villa Madero,6577,19.39047,-101.28211,
Cosal·,Cosal·,6577,24.4176,-106.69143,
Xalapa,Lomas Verdes,6583,19.50347,-96.88727,
Ensenada,Benito GarcÌa (El Zorrillo),6598,31.67638,-116.50979,
Morelos,Morelos,6602,22.86227,-102.61576,
Tecate,Lomas de Santa Anita,6604,32.53993,-116.65095,
Hidalgo,EstaciÛn Santa Engracia,6606,24.02005,-99.24351,
Tochtepec,Tochtepec,6615,18.83827,-97.81949,
Copala,Copala,6619,16.60629,-98.97322,
El MarquÈs,La Pradera,6619,20.65444,-100.33926,
Atlixco,San JerÛnimo Coyula,6622,18.90125,-98.52239,
Otzolotepec,Santa Ana Jilotzingo,6625,19.45156,-99.49383,
Tlacotepec de Benito Ju·rez,Santa MarÌa la Alta,6626,18.59928,-97.65621,
JosÈ Sixto Verduzco,Pastor Ortiz,6630,20.29947,-101.59664,
Almoloya de Ju·rez,Fraccionamiento Colinas del Sol,6640,19.370628,-99.740126,
Puebla,San Sebasti·n de Aparicio,6644,19.10003,-98.16298,
Ixhuatl·n del CafÈ,Ixhuatl·n del CafÈ,6649,19.04912,-96.98207,
Atenco,San CristÛbal Nexquipayac,6661,19.57997,-98.93161,
Ebano,Ponciano Arriaga,6665,22.26127,-98.5924,
Oxchuc,Oxchuc,6675,16.78344,-92.34525,
San Felipe Orizatl·n,Orizatl·n,6686,21.16836,-98.60838,
San Juan Huactzinco,San Juan Huactzinco,6687,19.23973,-98.24997,
Tenancingo,Santa Ana Ixtlahuatzingo (Santa Ana),6697,18.97107,-99.62259,
La Paz,Arenal,6700,19.38312,-98.94574,
Tepotzotl·n,Santa Cruz del Monte,6703,19.76967,-99.22764,
San Luis de la Paz,MisiÛn de Chichimecas,6716,21.28741,-100.48998,
San Luis PotosÌ,La Pila,6722,22.03312,-100.86655,
Villaflores,Jes˙s MarÌa Garza,6724,16.39402,-93.29233,
Centro,RÌo Viejo 1ra. SecciÛn,6726,17.94766,-92.98199,
Acuitzio,Acuitzio del Canje,6733,19.49597,-101.33522,
Guasave,EstaciÛn Bamoa (Campo Wilson),6733,25.70802,-108.31251,
Huandacareo,Huandacareo,6736,19.98933,-101.27377,
Ixtenco,Ixtenco,6741,19.25089,-97.89672,
Atlautla,San Juan Tehuixtitl·n,6743,19.05429,-98.7675,
Angostura,La Reforma,6743,25.08016,-108.05453,
TancÌtaro,TancÌtaro,6747,19.33791,-102.36345,
Fronteras,Esqueda,6749,30.72449,-109.58462,
Ahuacatl·n,Ahuacatl·n,6754,21.0534,-104.48525,
JosÈ Azueta,Villa Azueta,6754,18.07501,-95.71102,
Tenango del Valle,Santa MarÌa Jajalpa,6755,19.11244,-99.53579,
Cojumatl·n de RÈgules,Cojumatl·n de RÈgules,6763,20.11669,-102.85026,
Texcoco,San JoaquÌn Coapango,6774,19.54277,-98.81726,
Tonanitla,Santa MarÌa Tonanitla,6774,19.686,-99.0516,
Tila,Petalcingo,6775,17.22504,-92.41488,
Ayala,Ciudad Ayala,6777,18.75992,-98.98218,
La Paz,Tecamachalco,6780,19.36285,-98.95947,
CacalchÈn,CacalchÈn,6787,20.98447,-89.22718,
Nopalucan,Nopalucan de la Granja,6789,19.21559,-97.82466,
Indaparapeo,Indaparapeo,6791,19.78691,-100.96978,
Zempoala,Zempoala,6798,19.91045,-98.66876,
Toluca,San Nicol·s Tolentino,6798,19.35349,-99.57668,
Celest˙n,Celest˙n,6810,20.85927,-90.39379,
Tecpat·n,Raudales Malpaso,6817,17.18854,-93.60565,
Coronango,San Antonio Mihuac·n,6826,19.15114,-98.30406,
Petatl·n,San Jeronimito (San JerÛnimo),6830,17.56575,-101.34635,
Coacoatzintla,Coacoatzintla,6832,19.65268,-96.94072,
Tolcayuca,Tolcayuca,6836,19.95835,-98.91918,
Mazat·n,Mazat·n,6838,14.86307,-92.45079,
Pihuamo,Pihuamo,6838,19.25371,-103.38194,
Morelos,Morelos,6839,28.40462,-100.88576,
Imuris,Imuris,6841,30.78877,-110.8442,
General Heliodoro Castillo,Tlacotepec,6848,17.7856,-99.97994,
Santa Ana Nopalucan,Santa Ana Nopalucan,6848,19.29984,-98.33859,
Zihuatanejo de Azueta,El Coacoyul,6850,17.63966,-101.47766,
Coyuca de Catal·n,Coyuca de Catal·n,6857,18.32645,-100.70115,
Acatzingo,San Sebasti·n Villanueva,6866,19.06308,-97.72286,
Cosoleacaque,Coacotla,6873,17.93618,-94.66646,
Zongolica,Zongolica,6874,18.66421,-97.00098,
Chilpancingo de los Bravo,Ocotito,6882,17.2457,-99.5127,
Pedro Escobedo,El Sauz (Sauz Alto,6886,20.47664,-100.11565,
PantelhÛ,PantelhÛ,6888,17.00472,-92.47148,
Jonuta,Jonuta,6899,18.09592,-92.14173,
MulegÈ,Villa Alberto AndrÈs Alvarado Ar·mburo,6902,27.6427,-113.38253,
Yehualtepec,Yehualtepec,6903,18.79316,-97.66308,
Copalillo,Copalillo,6910,18.03793,-99.04052,
FortÌn,Monte Blanco,6911,18.96606,-97.01606,
C·rdenas,Coronel AndrÈs S·nchez Magallanes,6913,18.29311,-93.86825,
Calvillo,Ojocaliente,6914,21.87524,-102.6768,
Huamantla,Ignacio Zaragoza,6916,19.28753,-97.91744,
Tocumbo,Santa Clara de Valladares,6917,19.63566,-102.49353,
Ting¸indÌn,Ting¸indÌn,6923,19.73931,-102.48553,
San AgustÌn de las Juntas,San AgustÌn de las Juntas,6923,17.00817,-96.70985,
Ixtlahuaca,Ixtlahuaca de RayÛn,6934,19.57075,-99.76277,
Yautepec,Oaxtepec,6939,18.90989,-98.97145,
Culiac·n,El Diez,6939,24.72388,-107.45053,
Tezontepec de Aldama,Presas,6942,20.16296,-99.25632,
Coatepec Harinas,Coatepec Harinas,6950,18.92308,-99.76769,
Nuevo Laredo,El Campanario y Oradel,6951,27.47129,-99.61859,
Temascalcingo,San Francisco Tepeolulco,6954,19.83185,-99.97958,
Buenaventura,San Buenaventura,6957,29.85269,-107.46627,
San Pedro Cholula,San Gregorio Zacapechpan,6959,19.05239,-98.34326,
TÈcpan de Galeana,El S˙chil,6962,17.22685,-100.63665,
Acapulco de Ju·rez,Xaltianguis,6965,17.10006,-99.72074,
Jocotepec,San Juan Cosal·,6973,20.28947,-103.34055,
MÈrida,Caucel,6988,21.01691,-89.70534,
Totolac,San Juan Totolac,6989,19.32611,-98.26689,
Guanajuato,Santa Teresa,6998,20.96086,-101.31889,
Chanal,Chanal,7008,16.65473,-92.26059,
ColÛn,ColÛn,7014,20.78105,-100.04864,
Jolalpan,Jolalpan,7022,18.3237,-98.8434,
Galeana,Galeana,7024,24.82315,-100.07714,
Tuxtla Chico,Tuxtla Chico,7026,14.93559,-92.16747,
San Ciro de Acosta,San Ciro de Acosta,7026,21.64921,-99.8198,
Apaxtla,Ciudad Apaxtla de CastrejÛn,7037,18.13294,-99.93219,
Temoaya,San Pedro Arriba,7040,19.48729,-99.56155,
Acultzingo,Acultzingo,7040,18.71805,-97.30321,
Ecatzingo,Ecatzingo de Hidalgo,7058,18.96071,-98.74847,
Texcoco,San Miguel Tlaixpan,7064,19.50679,-98.8143,
Tlaxcoapan,Doxey,7066,20.08974,-99.24225,
Lerdo,Ciudad Ju·rez,7069,25.49088,-103.58894,
Xochitepec,Chiconcuac,7071,18.78488,-99.20783,
Santa Ana Maya,Santa Ana Maya,7087,20.00965,-101.01987,
Tepic,Francisco I. Madero (Puga),7091,21.58385,-104.82325,
Comalcalco,Chichicapa,7091,18.26492,-93.18087,
Huixquilucan,Zacamulpa,7097,19.35623,-99.32884,
GÛmez FarÌas,San Sebasti·n del Sur,7104,19.79315,-103.47582,
San Diego de la UniÛn,San Diego de la UniÛn,7116,21.4656,-100.87256,
Buenavista de CuÈllar,Buenavista de CuÈllar,7131,18.45803,-99.41667,
Aquiles Serd·n,Santa Eulalia,7135,28.62229,-105.94223,
Venustiano Carranza,San Francisco Pujiltic,7137,16.27656,-92.45093,
Cuapiaxtla de Madero,Cuapiaxtla de Madero,7139,18.91518,-97.82214,
Acatzingo,Actipan de Morelos (Santa MarÌa Actipan),7144,18.9611,-97.79295,
Salvatierra,San Nicol·s de los Agustinos,7148,20.24668,-100.96576,
L·zaro C·rdenas,KantunilkÌn,7150,21.10076,-87.4873,
Calpan,San AndrÈs Calpan,7161,19.10441,-98.45937,
Turicato,Puruar·n,7162,19.09562,-101.52377,
Acatl·n de Ju·rez,Bellavista,7163,20.43564,-103.63917,
Tila,Tila,7164,17.30289,-92.42517,
Acatl·n de PÈrez Figueroa,Vicente Camalote,7164,18.51125,-96.53167,
Coscomatepec,Xocotla,7168,19.0145,-97.10032,
Cerralvo,Ciudad Cerralvo,7169,26.08125,-99.61893,
Conkal,Conkal,7173,21.07233,-89.51675,
Tultepec,Fraccionamiento Paseos de Tultepec II,7176,19.670248,-99.143911,
Apizaco,Santa Anita Huiloac,7183,19.38744,-98.14897,
Benito Ju·rez,San JerÛnimo de Ju·rez,7200,17.13787,-100.47033,
Villa Comaltitl·n,Villa Comaltitl·n,7201,15.2195,-92.57617,
AsunciÛn Ixtaltepec,AsunciÛn Ixtaltepec,7203,16.5098,-95.05003,
Ixtlahuaca,La ConcepciÛn los BaÒos,7207,19.67949,-99.85616,
ConcepciÛn del Oro,ConcepciÛn del Oro,7210,24.61203,-101.42063,
Miacatl·n,Miacatl·n,7212,18.76622,-99.36083,
Los Cabos,San JosÈ Viejo,7222,23.12267,-109.72092,
Ayutla,Ayutla,7244,20.13048,-104.34541,
Ajacuba,Ajacuba,7245,20.09257,-99.12114,
Chapala,Atotonilquillo,7249,20.39289,-103.11766,
Santo Domingo Zanatepec,Santo Domingo Zanatepec,7249,16.47903,-94.35518,
Xico,San Marcos de LeÛn (San Marcos),7256,19.42136,-96.96844,
BenemÈrito de las AmÈricas,BenemÈrito de las AmÈricas,7259,16.51604,-90.65309,
Atotonilco El Grande,Atotonilco el Grande,7261,20.28457,-98.66309,
Tepotzotl·n,Ejido de Coyotepec,7263,19.77603,-99.2234,
Sayula,Usmajac,7269,19.87233,-103.54363,
Santiago Suchilquitongo,Santiago Suchilquitongo,7276,17.25069,-96.87111,
Tijuana,Maclovio Rojas,7279,32.47228,-116.80916,
Jiutepec,Independencia,7282,18.88616,-99.12802,
Villa de Etla,Villa de Etla,7285,17.19957,-96.80071,
Carmen,Sabancuy,7286,18.97132,-91.17916,
Ju·rez,Ju·rez,7286,17.60627,-93.18675,
HopelchÈn,HopelchÈn,7295,19.74793,-89.84409,
Nopalucan,Santa MarÌa Ixtiyucan,7298,19.18786,-97.81093,
Coahuayana,Coahuayana de Hidalgo,7307,18.69844,-103.66396,
Tabasco,Tabasco,7317,21.86522,-102.91511,
Ixtlahuaca,Emiliano Zapata (Santo Domingo),7331,19.57129,-99.80165,
Huauchinango,Tenango de las Flores,7334,20.20482,-97.98384,
Huimanguillo,Chontalpa (EstaciÛn Chontalpa),7336,17.66719,-93.48059,
San Lorenzo Cacaotepec,San Lorenzo Cacaotepec,7351,17.12684,-96.80406,
Panotla,Panotla,7356,19.31061,-98.27173,
ChilÛn,ChilÛn,7368,17.10661,-92.27229,
Texcoco,Montecillo,7371,19.4581,-98.90733,
Yauhquemehcan,Santa ⁄rsula Zimatepec,7378,19.42084,-98.16382,
Dzidzant˙n,Dzidzant˙n,7393,21.24898,-89.03995,
Santa MarÌa Huatulco,Santa MarÌa Huatulco,7409,15.83163,-96.32065,
Zinacantepec,Barrio de MÈxico,7414,19.27689,-99.8306,
Hueypoxtla,San Francisco Zacacalco,7420,19.92818,-98.98118,
Uruapan,Cap·cuaro,7424,19.54624,-102.05739,
Tapilula,Tapilula,7441,17.24343,-93.01672,
San Pedro Tapanatepec,San Pedro Tapanatepec,7441,16.36725,-94.19289,
Zinacantepec,Santa Cruz Cuauhtenco,7460,19.24988,-99.73002,
Paso de Ovejas,Paso de Ovejas,7468,19.28529,-96.43851,
Chiautzingo,San Lorenzo Chiautzingo,7477,19.2067,-98.46529,
Tala,Los RuiseÒores,7493,20.70684,-103.69563,
Acacoyagua,Acacoyagua,7515,15.34197,-92.67684,
Lerdo,Nazareno,7515,25.39894,-103.42193,
Buctzotz,Buctzotz,7515,21.20349,-88.79458,
Tlanalapa,Tlanalapa,7518,19.81771,-98.60267,
Coatepec,Tuzamapan,7522,19.40254,-96.86382,
Tlajomulco de Z˙Òiga,San Miguel Cuyutl·n,7533,20.41859,-103.38849,
Tenabo,Tenabo,7543,20.04661,-90.22639,
Luvianos,Villa Luvianos,7546,18.91966,-100.29754,
Chinameca,Chinameca,7547,18.01786,-94.68323,
Ixtaczoquitl·n,Cuautlapan,7549,18.87124,-97.02308,
Tonatico,Tonatico,7565,18.80573,-99.66757,
Atlacomulco,San Lorenzo Tlacotepec,7566,19.82031,-99.9088,
Cihuatl·n,San Patricio (Melaque),7569,19.22575,-104.70395,
Tlachichuca,Tlachichuca,7574,19.11503,-97.42058,
Cosoleacaque,El Naranjito,7574,17.99943,-94.60498,
Jocotitl·n,Jocotitl·n,7575,19.70915,-99.78852,
Villa de Arista,Villa de Arista,7575,22.64183,-100.84671,
Tecom·n,Cerro de Ortega,7598,18.75177,-103.72087,
Teotitl·n de Flores MagÛn,Teotitl·n de Flores MagÛn,7598,18.13519,-97.07272,
Tlacotalpan,Tlacotalpan,7600,18.61473,-95.6582,
Tepeaca,Santiago Acatl·n,7601,18.99333,-97.9345,
Villa Corona,Villa Corona,7603,20.41848,-103.66747,
Santa MarÌa Xadani,Santa MarÌa Xadani,7613,16.36016,-95.0189,
UniÛn de San Antonio,UniÛn de San Antonio,7620,21.12782,-102.00685,
Santa MarÌa del Tule,Santa MarÌa del Tule,7636,17.04408,-96.63271,
La Concordia,La Concordia,7641,16.11637,-92.69378,
Ixtlahuac·n de los Membrillos,Los Olivos,7647,20.439126,-103.237719,
Vega de Alatorre,Vega de Alatorre,7653,20.02767,-96.65092,
BahÌa de Banderas,Valle de Banderas,7666,20.80711,-105.24807,
Chilchota,Chilchota,7673,19.84514,-102.11894,
Tianguistenco,Guadalupe Yancuictlalpan (Gualupita),7676,19.184,-99.45211,
Nacajuca,La Selva,7690,18.02425,-92.96484,
Moloac·n,Cuichapa,7697,17.9389,-94.2799,
Amealco de Bonfil,Amealco de Bonfil,7698,20.1879,-100.14789,
Axtla de Terrazas,Axtla de Terrazas,7714,21.43747,-98.87299,
San Ignacio RÌo Muerto,San Ignacio RÌo Muerto,7718,27.41552,-110.2421,
Irapuato,Arandas,7722,20.72322,-101.37217,
Tecamachalco,Santiago Alseseca,7744,18.84363,-97.70505,
JerÈcuaro,JerÈcuaro,7748,20.15158,-100.50872,
Guerrero,Vicente Guerrero,7751,28.54227,-107.49749,
Cajeme,CÛcorit,7752,27.57622,-109.9575,
Huehuet·n,Huehuet·n,7755,15.01418,-92.3959,
San Pablo Etla,Hacienda Blanca,7758,17.13367,-96.77458,
Tingambato,Tingambato,7771,19.5005,-101.85327,
Ayotl·n,La Ribera,7780,20.34867,-102.28116,
El Espinal,El Espinal,7823,16.48252,-95.03971,
Centro,MedellÌn y Madero 2da. SecciÛn,7825,18.111111,-92.853889,
Esperanza,Esperanza,7833,18.85856,-97.37867,
M˙zquiz,Minas de Barroter·n,7842,27.65148,-101.28319,
San Pedro,Concordia (La Rosita),7858,25.78544,-103.11531,
Mazamitla,Mazamitla,7865,19.91811,-103.02004,
La Huerta,La Huerta,7891,19.48199,-104.64304,
Tlaxcala,San Gabriel Cuauhtla,7912,19.30622,-98.23571,
Altar,Altar,7927,30.71366,-111.83644,
Atlatlahucan,Atlatlahucan,7941,18.93576,-98.89789,
Huehuetoca,San Bartolo,7951,19.83467,-99.19295,
Camargo,Ciudad Camargo,7984,26.31958,-98.83573,
Tula de Allende,San Miguel Vindho,7988,19.99072,-99.32174,
Villa Corzo,RevoluciÛn Mexicana,7989,16.16766,-93.07544,
Tlayacapan,Tlayacapan,7989,18.95765,-98.98155,
Santa Catarina Ayometla,Santa Catarina Ayometla,7992,19.19317,-98.21366,
Cunduac·n,Once de Febrero 1ra. SecciÛn,8000,18.10456,-93.33153,
Ixtlahuaca,Santo Domingo de Guzm·n,8008,19.59178,-99.78031,
San JosÈ Miahuatl·n,San JosÈ Miahuatl·n,8016,18.28999,-97.28759,
Zinacantepec,Ejido San Lorenzo Cuauhtenco,8024,19.29842,-99.7491,
Malinalco,Malinalco,8045,18.94737,-99.49582,
Tihuatl·n,Totolapa,8060,20.55535,-97.48021,
Atizap·n,Santa Cruz Atizap·n,8062,19.17681,-99.4865,
Tacotalpa,Tacotalpa,8071,17.5939,-92.82612,
CÛrdoba,El Pueblito (Crucero Nacional),8078,18.8847,-96.97015,
Ayala,Tenextepango,8083,18.72892,-98.95695,
San MartÌn Hidalgo,San MartÌn Hidalgo,8092,20.43502,-103.93051,
Corregidora,La Negreta,8100,20.52492,-100.45614,
Jonacatepec,Jonacatepec,8123,18.68407,-98.80274,
Atotonilco de Tula,Atotonilco de Tula,8154,20.00818,-99.22186,
Tatahuicapan de Ju·rez,Tatahuicapan,8159,18.24642,-94.7609,
Tuxtla GutiÈrrez,Copoya,8160,16.70978,-93.12033,
San Pablo Villa de Mitla,San Pablo Villa de Mitla,8167,16.92049,-96.36957,
Emiliano Zapata,Rinconada,8173,19.35552,-96.56921,
Apodaca,MisiÛn San Pablo,8174,25.740055,-100.144195,
Ixhuatlancillo,UniÛn y Progreso,8181,18.87292,-97.11922,
Centla,Vicente Guerrero,8188,18.39097,-92.89428,
La Paz,San JosÈ las Palmas,8203,19.36654,-98.93213,
Juan Galindo,Nuevo Necaxa,8203,20.2102,-98.00599,
Metepec,San Miguel Totocuitlapilco,8207,19.22883,-99.59075,
Acajete,San Juan Tepulco,8232,19.11744,-97.9864,
Mexicali,Ciudad Morelos (Cuervos),8243,32.62984,-114.85958,
Rafael del gado,Jalapilla,8245,18.8253,-97.08577,
Jes˙s MarÌa,Jes˙s MarÌa,8249,20.60902,-102.22088,
Xiutetelco,San Juan Xiutetelco,8251,19.79296,-97.32349,
San Luis Acatl·n,San Luis Acatl·n,8276,16.80713,-98.73375,
Campeche,Lerma,8281,19.8011,-90.60363,
Milpa Alta,San Pedro Atocpan,8283,19.20341,-99.04978,
CuauhtÈmoc,San Pedro Piedra Gorda,8297,22.4483,-102.34839,
Tepetitla de Lardiz·bal,Tepetitla,8316,19.26416,-98.37326,
Cosolapa,Cosolapa,8320,18.59619,-96.67908,
Concordia,Concordia,8328,23.28909,-106.06464,
Xochitepec,Alpuyeca,8330,18.73952,-99.26034,
La Paz,El Pino,8332,19.35175,-98.95269,
Emiliano Zapata,Jacarandas,8351,19.49543,-96.85285,
Toluca,San Diego de los Padres Cuexcontitl·n,8362,19.37009,-99.60413,
SeyÈ,SeyÈ,8369,20.83718,-89.37198,
San Antonio la Isla,Ex-Rancho San Dimas,8371,19.174096,-99.566119,
Zacapoaxtla,Zacapoaxtla,8384,19.87617,-97.5889,
Cuapiaxtla,Cuapiaxtla,8398,19.29601,-97.76993,
Guanajuato,Yerbabuena,8399,20.96595,-101.27857,
Tlahuapan,Santa Rita Tlahuapan,8412,19.3375,-98.58333,
Coyutla,Coyutla,8413,20.24736,-97.65784,
Toluca,San Juan Tilapa,8420,19.21977,-99.66012,
Coatzacoalcos,Mundo Nuevo,8420,18.09261,-94.37341,
Pajapan,Pajapan,8434,18.26257,-94.69195,
Tlajomulco de Z˙Òiga,Fraccionamiento Rancho Alegre,8441,20.47737,-103.25494,
Arteaga,Arteaga,8446,25.44319,-100.84719,
Metepec,San Gaspar Tlahuelilpan,8456,19.24447,-99.5483,
El Higo,El Higo,8459,21.76781,-98.45199,
Zamora,Ario de RayÛn (Ario Santa MÛnica),8464,20.02413,-102.34468,
Zapotl·n de Ju·rez,Acayuca,8470,20.02615,-98.84042,
Tlahuelilpan,Tlahuelilpan,8498,20.13204,-99.22909,
Puebla,San AndrÈs Azumiatla,8509,18.90013,-98.25228,
Palmar de Bravo,Cuacnopalan,8516,18.81547,-97.50967,
Hueypoxtla,Jilotzingo,8523,19.86898,-99.05681,
Etchojoa,Bacobampo,8539,26.98368,-109.65493,
San Salvador El Verde,San Lucas el Grande,8546,19.30602,-98.47847,
Tijuana,San Luis,8571,32.4269,-116.95204,
Ahumada,Miguel Ahumada,8575,30.61858,-106.51342,
RayÛn,Santa MarÌa RayÛn,8590,19.14786,-99.58047,
Nacajuca,Bosque de Saloya,8600,18.01618,-92.95917,
CuauhtÈmoc,CuauhtÈmoc,8602,19.3294,-103.60135,
CuauhtÈmoc,QueserÌa,8611,19.38781,-103.57455,
Guadalupe,Tacoaleche,8612,22.82288,-102.40722,
Xalapa,Colonia Santa B·rbara,8617,19.50045,-96.87529,
Ensenada,Camal˙,8621,30.84656,-116.06182,
Tuxpan,Santiago de la PeÒa,8657,20.93802,-97.40755,
Morelia,Fraccionamiento MisiÛn del Valle,8663,19.76637,-101.11864,
Salvatierra,Urireo,8679,20.21484,-100.84165,
